doc	page	section	body
2026학년도 학교회계 예산편성 및 집행지침	288	2026학년도 학교회계 예산편성 및 집행지침	2026학년도 학교회계 예산편성 및 집행지침\n- 288 -\n구분\n단위사업명\n시설공사 단가\n비고\n단위\n’26단가\n단위\n’25단가\n대수선\n강당 바닥교체\n㎡\n333\n㎡\n323\n목재,철거포함\n창호교체(외부)\n실\n23,322\n실\n22,632\n외부이중창교체\n창호교체(복도)\n실\n8,145\n실\n7,904\n목재(출입문 및 창)\n현관출입문교체\n개\n5,413\n개\n5,253\n4.5*2.6 스텐,강화유리도어(손보호)\n계단실수선\n실\n16,476\n실\n15,988\n대규모수선\n선홈통교체\n식\n414\n식\n402\n스텐레스(3.6m) 1층 기준\n외부도장\n실\n745\n실\n723\n47㎡ 수성페인트 2회(몰탈마감)\n내부도장\n실\n1,556\n실\n1,510\n복도포함, 수성페인트 2회(친환경)\n외부환경개선\n담장(디자인용)\nm\n521\nm\n506\nH=1.5\n담장(투시형)\nm\n298\nm\n289\nH=1.5\n배수로\nm\n351\nm\n341\n콘크리트0.4*0.4 뚜껑포함\n옹벽(역T자)\nm\n2,029\nm\n1,969\nRC 및 블록옹벽(기초 포함), H=4m기준\n포장(고압블럭)\n㎡\n68\n㎡\n66\nT=8∼15㎝기준, 보차도용\n포장(아스콘)\n㎡\n83\n㎡\n81\n두께20㎝, 보조기층 설치\n포장(아스콘)\n㎡\n38\n㎡\n37\n덧씌우기\n투수콘\n㎡\n80\n㎡\n78\n두께15㎝, 보조기층 설치\n포장(투수블럭)\n㎡\n105\n㎡\n102\nT=8∼15㎝기준, 투수블럭 및 잔디블럭. 경계석 포함\n포장(점토블럭)\n㎡\n109\n㎡\n106\n포장(잔디블럭)\n㎡\n127\n㎡\n123\n두께20㎝, 보조기층 설치\n교문 \n식\n42,589\n식\n41,328\n철근콘크리트\n스탠드 시설\n㎡\n378\n㎡\n367\n콘크리트, 블록형 적용\n전기시설개선\n전기시설보수(12학급)\n식\n39,842\n식\n38,663\n계약용량증설\n전기시설보수(18학급)\n식\n61,976\n식\n60,142\n계약용량증설\n전기시설보수(24학급)\n식\n82,965\n식\n80,509\n계약용량증설\n전기시설보수(36학급)\n식\n124,939\n식\n121,241\n계약용량증설\n변전시설\n식\n152,202\n식\n147,697\n300Kw 기준\n변전시설\n식\n134,752\n식\n130,764\n250Kw 기준\n변전시설\n식\n126,729\n식\n122,978\n200Kw 기준\n실습실동력설비\n식\n57,155\n식\n55,463\n계약용량증설\n옥외간선정리\n식\n45,953\n식\n44,593\n전기,통신,소방정리\n소방시설보수\n실\n1,842\n실\n1,787\n자탐시설\n통신시설보수\n실\n2,231\n실\n2,165\n내부간선정리\n조명시설개선(LED)\n실\n5,168\n실\n5,015\n교실 LED조명 적용시 추가(기존 조명비 감)\n조명시설교체(LED)\n실\n3,423\n실\n3,322\n기존형광등 LED로 교체\n(금액단위: 천원)
2026학년도 학교회계 예산편성 및 집행지침	289	제5편 부록	제5편 부록\n- 289 -\n구분\n단위사업명\n시설공사 단가\n비고\n단\n위\n’26단가\n단\n위\n’25단가\n냉난방시설\n냉방(천정형)\n실\n5,453\n실\n5,292\n천정형(냉방기기준)\n기숙사(냉방)\n실\n2,728\n실\n2,647\n천정형(8평형기준)\n냉난방(전기)\n실\n9,240\n실\n7,571\n교실1실(67.5㎡)변압기용량증설 미포함\n냉난방(가스)\n실\n14,750\n실\n12,084\n물탱크\n8톤 SMC/STS\n식\n8,240\n식\n7,996\n교체 및 신설\n10톤 SMC/STS\n식\n11,062\n식\n10,735\n교체 및 신설\n15톤 SMC/STS\n식\n13,099\n식\n12,711\n교체 및 신설\n철거비\n톤\n122\n톤\n118\n철거 및 폐기물처리\n급수시설개선\n지하수개발\n개소\n60,841 개소\n59,040\n펌프,전원,배관 포함\n급수대증개축\n개소\n20,705 개소\n20,092\n기성품(SUS)15인용\n급수대증개축\n개소\n17,279 개소\n16,768\n기성품(SUS)11인용\n수중펌프교체\n개소\n12,232 개소\n11,870\n관정 청소 포함\n급수배관교체\nm\n270\nm\n262\n옥외배관\n급수배관교체\nm\n193\nm\n187\n옥내배관\n상수도인입\nm\n533\nm\n517\n옥외(자체분담금포함)\n오수정화조\n오수정화조(50톤미만)\n톤\n3,356\n톤\n3,257\n1톤당 단가(방류수수질기준20ppm)\n오수정화조(50톤이상)\n톤\n4,960\n톤\n4,813\n1톤당 단가(방류수수질기준10ppm)\n하수관거연결\nm\n273\nm\n265\n지자체의 하수관거에 직접 연결\n신재생에너지\n의무대상사업\n식\n90,969\n식\n88,277\n1,000㎡, 관련법에 의한 의무시설. 24%\n태양광발전(고정식)\nkw\n4,322\nkw\n4,194\n태양열급탕\n㎡\n1,576\n㎡\n1,529\n지열냉난방\nkw\n1,920\nkw\n1,863\n내진보강\n연면적3,000㎡ 미만\n㎡\n150\n㎡\n146\n설계비,안전진단비 별도, E.J구분\n연면적3,000㎡~\n5,000㎡ 미만\n㎡\n112\n㎡\n109\n“       \n장애인\n편의시설설치\n승강기설치\n개소\n220,495 개소\n213,969\n콘크리트(철구조물시 20% 증)\n(금액단위: 천원)\n ※ 시설부대경비(설계비, 감리비, 시설부대비 등) 제외
2026학년도 학교회계 예산편성 및 집행지침	290	2026학년도 학교회계 예산편성 및 집행지침	2026학년도 학교회계 예산편성 및 집행지침\n- 290 -\n2. 시설부대경비요율 (※기본조사설계비, 실시설계비, 감리비, 시설부대비)\n① 건설부문 요율\n                 구분\n 공사비\n기본조사\n설계비\n실시\n설계비\n공사1)\n감리비\n시설\n부대비\n5천만원까지\n3.24\n6.49\n3.02\n1.08\n1억원까지\n2억원까지\n3억원까지\n5억원까지\n3.04\n2.42\n2.22\n2.01\n6.07\n4.85\n4.43\n4.03\n2.85\n2.26\n2.06\n1.89\n0.90\n0.72\n0.72\n0.72\n10억원까지\n20억원까지\n30억원까지\n50억원까지\n1.77\n1.63\n1.57\n1.54\n3.55\n3.27\n3.15\n3.09\n1.66\n1.53\n1.48\n1.45\n0.63\n0.36\n0.36\n0.27\n100억원까지\n200억원까지\n300억원까지\n500억원까지\n1.51\n1.46\n1.45\n1.41\n3.01\n2.91\n2.90\n2.84\n1.41\n1.37\n1.35\n1.33\n0.25\n0.23\n0.23\n0.23\n1,000억원까지\n2,000억원까지\n3,000억원까지\n5,000억원까지\n1.40\n1.38\n1.37\n1.34\n2.79\n2.76\n2.72\n2.70\n1.30\n1.28\n1.25\n1.23\n0.23\n0.21\n0.19\n0.17\n(단위 : %)\n  1) ‘공사감리’란 비상주 감리를 말한다.\n  ※ 5,000억원 초과의 경우\n기본설계요율=(2.75×(공사비)-0.0265-0.006822),\n실시설계요율=(5.0×(공사비)-0.0229),\n공사감리요율=(3.4816×(공사비)-0.0386-0.00084),\n시설부대비=(28.3833×(공사비)-0.1895-0.00223) 적용\n  ※ 위 기준요율은 '26년 신규사업부터 적용하고, ʹ25년 이전 신규사업은 각 해당연도 지침의 \n기준요율을 따른다.
2026학년도 학교회계 예산편성 및 집행지침	291	제5편 부록	제5편 부록\n- 291 -\n② 통신부문의 요율\n               구분\n 공사비\n기본조사\n설계비\n실시\n설계비\n공사1)\n감리비\n시설\n부대비\n5천만원까지\n4.09\n12.28\n2.70\n1.08\n1억원까지\n2억원까지\n3억원까지\n5억원까지\n3.84\n3.06\n2.79\n2.54\n11.55\n9.18\n8.38\n7.59\n2.53\n2.02\n1.84\n1.68\n0.90\n0.72\n0.72\n0.72\n10억원까지\n20억원까지\n30억원까지\n50억원까지\n2.24\n2.07\n1.99\n1.95\n6.71\n6.16\n5.95\n5.85\n1.48\n1.36\n1.31\n1.29\n0.63\n0.36\n0.36\n0.27\n100억원까지\n200억원까지\n300억원까지\n500억원까지\n1.89\n1.84\n1.82\n1.80\n5.70\n5.53\n5.49\n5.37\n1.25\n1.22\n1.21\n1.18\n0.25\n0.23\n0.23\n0.23\n1,000억원까지\n2,000억원까지\n3,000억원까지\n5,000억원까지\n1.76\n1.74\n1.72\n1.70\n5.30\n5.20\n5.11\n5.05\n1.16\n1.14\n1.13\n1.11\n0.23\n0.21\n0.19\n0.17\n(단위 : %)\n 1) ‘공사감리’란 비상주 감리를 말한다.\n  ※ 5,000억원 초과의 경우\n기본설계요율=(3.16×(공사비)-0.023-0.000634),\n실시설계요율=(12.02×(공사비)-0.0323),\n공사감리요율=2.3088×(공사비)-0.0271-0.00262,\n시설부대비=(28.3833×(공사비)-0.1895-0.00223) 적용\n  ※ 위 기준요율은 '26년 신규사업부터 적용하고, '25년 이전 신규사업은 각 해당연도 지침의 \n기준요율을 따른다.
2026학년도 학교회계 예산편성 및 집행지침	292	2026학년도 학교회계 예산편성 및 집행지침	2026학년도 학교회계 예산편성 및 집행지침\n- 292 -\n③ 산업플랜트부문 요율  \n                     구분\n 공사비\n기본조사설계비\n실시설계비\n5천만원까지\n3.12\n8.01\n1억원까지\n2억원까지\n3억원까지\n5억원까지\n2.91\n2.76\n2.60\n2.47\n7.46\n7.06\n6.66\n6.32\n10억원까지\n20억원까지\n30억원까지\n50억원까지\n2.30\n2.18\n2.05\n1.95\n5.89\n5.58\n5.26\n4.99\n100억원까지\n200억원까지\n300억원까지\n500억원까지\n1.81\n1.72\n1.62\n1.54\n4.65\n4.41\n4.16\n3.94\n1,000억원까지\n2,000억원까지\n3,000억원까지\n5,000억원까지\n1.43\n1.36\n1.28\n1.21\n3.67\n3.48\n3.28\n3.11\n(단위 : %)\n  ※ 5,000억원 초과의 경우 기본설계요율=(19.2151×(공사비)-0.1025), \n실시설계요율=(49.2703×(공사비)-0.1025) 적용\n  ※ 위 기준요율은 '26년 신규사업부터 적용하고, '25년 이전 신규사업은 각 해당연도 지침의 \n기준요율을 따른다.
2026학년도 학교회계 예산편성 및 집행지침	293	제5편 부록	제5편 부록\n- 293 -\n④ 전기부문 요율\n □ 설계비\n                    요율\n  공사비\n요율(%)\n기본설계\n실시설계\n2,000만원까지\n3,000만원까지\n5,000만원까지\n3.79\n3.07\n2.14\n11.38\n9.19\n6.42\n1억원까지\n2억원까지\n3억원까지\n5억원까지\n2.01\n1.60\n1.46\n1.33\n6.01\n4.80\n4.38\n3.97\n10억원까지\n20억원까지\n30억원까지\n50억원까지\n1.17\n1.08\n1.04\n1.02\n3.51\n3.22\n3.11\n3.06\n100억원까지\n200억원까지\n300억원까지\n500억원까지\n0.99\n0.96\n0.95\n0.94\n2.98\n2.89\n2.87\n2.81\n1,000억원까지\n2,000억원까지\n3,000억원까지\n5,000억원까지\n0.92\n0.91\n0.90\n0.89\n2.77\n2.72\n2.67\n2.64\n  ※ 위 기준요율은 '26년 신규사업부터 적용하고, '25년 이전 신규사업은 각 해당연도 지침의 \n기준요율을 따른다.
2026학년도 학교회계 예산편성 및 집행지침	294	2026학년도 학교회계 예산편성 및 집행지침	2026학년도 학교회계 예산편성 및 집행지침\n- 294 -\n □ 전기공사감리비 요율\n공사비(억원)\n단순공종\n보통공종\n복잡공종\n0.05\n0.1\n0.2\n0.3\n0.4\n0.5\n0.6\n0.7\n0.8\n0.9\n0.17\n0.28\n0.48\n0.66\n0.82\n1.0\n1.1\n1.3\n1.4\n1.5\n0.18\n0.31\n0.53\n0.73\n0.90\n1.1\n1.2\n1.4\n1.5\n1.7\n0.20\n0.34\n0.59\n0.80\n1.0\n1.2\n1.4\n1.5\n1.7\n1.9\n1\n2\n3\n4\n5\n6\n7\n8\n9\n1.7\n2.8\n3.9\n4.8\n5.7\n6.6\n7.4\n8.2\n9.0\n1.8\n3.1\n4.3\n5.3\n6.3\n7.3\n8.2\n9.1\n10.0\n2.0\n3.4\n4.7\n5.9\n7.0\n8.0\n9.0\n10.0\n11.0\n10\n20\n30\n40\n50\n70\n9.7\n16.6\n22.6\n28.3\n33.5\n43.4\n10.8\n18.4\n25.2\n31.4\n37.3\n48.3\n11.9\n20.3\n27.7\n34.5\n41.0\n53.1\n100\n200\n300\n400\n500\n57.2\n97.4\n133.0\n166.0\n197.0\n63.5\n108.2\n147.8\n184.4\n218.9\n69.9\n119.0\n162.6\n202.9\n240.8\n단위 : 감리원수(인×월)\n  ※ 위 표의 감리원수는 고급감리원 기준이며, 감리원수(인×월)에서 1월이라 함은 22일임\n  ※ 위 표의 요율을 기준으로 직접인건비, 직접경비, 제경비, 기술료, 추가업무비용 등을 계상\n하여 감리 대가를 산정\n  ※ 위 기준요율은 '26년 신규사업부터 적용하고, '25년 이전 신규사업은 각 해당연도 지침의 기준\n요율을 따른다.
2026학년도 학교회계 예산편성 및 집행지침	295	제5편 부록	제5편 부록\n- 295 -\n⑤ 건축부문 요율\n \n □ 건축설계 및 감리 대가 요율\n공사비\n종별\n제1종(단순)\n제2종(보통)\n제3종(복잡)\n도서\n의양\n도서의 양\n감리\n도서의 양\n감리\n도서의 양\n감리\n상급\n중급\n기본\n상급\n중급\n기본\n상급\n중급\n기본\n5,000만원까지\n10.22\n8.51\n6.81\n2.02\n11.41\n9.51\n7.61\n2.24\n12.55\n10.46\n8.36\n2.46\n1억원까지\n9.38\n7.82\n6.25\n1.90\n10.43\n8.69\n6.95\n2.11\n11.48\n9.56\n7.65\n2.32\n2억원까지\n8.16\n6.80\n5.44\n1.51\n9.08\n7.57\n6.05\n1.68\n9.99\n8.33\n6.66\n1.85\n3억원까지\n7.08\n5.90\n4.72\n1.39\n7.88\n6.57\n5.26\n1.54\n8.68\n7.23\n5.78\n1.70\n5억원까지\n6.46\n5.38\n4.30\n1.29\n7.18\n5.98\n4.79\n1.43\n7.90\n6.58\n5.26\n1.57\n10억원까지\n5.75\n4.79\n3.83\n1.11\n6.39\n5.32\n4.26\n1.23\n7.03\n5.86\n4.68\n1.35\n20억원까지\n5.09\n4.24\n3.40\n1.02\n5.66\n4.72\n3.77\n1.13\n6.22\n5.19\n4.15\n1.24\n30억원까지\n4.84\n4.03\n3.23\n0.98\n5.38\n4.48\n3.58\n1.09\n5.91\n4.93\n3.94\n1.20\n50억원까지\n4.68\n3.90\n3.12\n0.96\n5.20\n4.33\n3.46\n1.07\n5.72\n4.76\n3.81\n1.18\n100억원까지\n4.56\n3.80\n3.04\n0.94\n5.07\n4.22\n3.38\n1.04\n5.58\n4.65\n3.72\n1.14\n200억원까지\n4.43\n3.69\n2.96\n0.91\n4.92\n4.10\n3.28\n1.01\n5.42\n4.51\n3.61\n1.11\n300억원까지\n4.36\n3.63\n2.91\n0.90\n4.84\n4.03\n3.23\n1.00\n5.32\n4.44\n3.55\n1.10\n500억원까지\n4.30\n3.58\n2.87\n0.88\n4.77\n3.98\n3.18\n0.98\n5.25\n4.38\n3.50\n1.08\n1,000억원까지\n4.21\n3.50\n2.80\n0.87\n4.68\n3.90\n3.12\n0.97\n5.14\n4.29\n3.43\n1.07\n2,000억원까지\n4.14\n3.45\n2.76\n0.86\n4.60\n3.84\n3.07\n0.95\n5.06\n4.22\n3.38\n1.05\n3,000억원까지\n4.10\n3.42\n2.73\n0.85\n4.55\n3.79\n3.03\n0.94\n5.01\n4.17\n3.34\n1.03\n5,000억원까지\n4.03\n3.36\n2.69\n0.84\n4.48\n3.73\n2.99\n0.93\n4.93\n4.11\n3.28\n1.02\n(단위 : %)\n  ※ ‘공사비’라 함은 발주자의 공사비 총예정금액(자재대 포함) 중 용지비, 보상비, 법률수속비 \n및 부가가치세를 제외한 일체의 금액을 말한다.\n  ※ 동 요율은 기본조사설계와 실시설계를 합친 요율임\n    - 건축법 제11조에 의한 건축허가 또는 동법 제14조에 의한 건축신고만으로 건축이 \n가능한 건축물인 경우 : 기본설계 40%, 실시설계 60%
2026학년도 학교회계 예산편성 및 집행지침	296	2026학년도 학교회계 예산편성 및 집행지침	2026학년도 학교회계 예산편성 및 집행지침\n- 296 -\n    - 타법령에 의한 별도의 사업시행인가 등을 필요로 하는 관광숙박시설, 병원건축물, \n재개발‧재건축 등의 경우 : 기본설계 45%, 실시설계 55%\n  ※ 감리비 요율은 공공발주사업에 대한 건축사의 업무범위와 대가기준(국토부고시 제2012-553호, \n2012.8.22) 제14조의 규정을 적용(위 표의 감리비 요율은 건축법시행령 제19조제5항의 규정에 \n의하여 수시 또는 필요한 때 공사현장에서 수행하는 감리업무대가에 적용)\n  ※ 도서의 양은 공공발주사업에 대한 건축사의 업무범위와 대가기준(국토부 고시 제2012-553호, \n2012.8.22) 제10조 참조\n  ※ 시설부대비는 건설부문 요율 적용\n  ※ 위 기준요율은 '25년 신규사업부터 적용하고, '24년 이전 신규사업은 각 해당연도 지침의 \n기준요율을 따른다.
2026학년도 학교회계 예산편성 및 집행지침	297	제5편 부록	제5편 부록\n- 297 -\n⑥ 전면 책임감리비 요율\n공사비\n(억원)\n계산요율(%)\n비고\n단순한 공종\n보통의 공종\n복잡한 공종\n50\n11.75\n13.10\n14.44\n70\n10.49\n11.65\n12.81\n100\n9.66\n10.73\n11.8\n200\n7.34\n8.14\n8.97\n300\n6.24\n6.92\n7.62\n400\n5.48\n6.09\n6.7\n500\n4.96\n5.52\n6.07\n700\n4.38\n4.87\n5.35\n1,000\n3.93\n4.36\n4.79\n1,500\n3.44\n3.82\n4.21\n2,000\n3.11\n3.45\n3.79\n3,000\n2.73\n3.03\n3.32\n5,000\n2.32\n2.57\n2.82\n ※ 건설기술진흥법 제39조제2항의 규정에 의한 감독 권한대행 건설사업관리의 경우에 적용한다.\n ※ 5,000억원 초과의 경우 개산요율은 단순=42,064.2419×(공사비)-0.364,\n보통=46,597.0266×(공사비)-0.364, 복잡=52,525.8586×(공사비)-0.365 적용한다.\n ※ 위 기준요율은 '26년 신규사업부터 적용하고, '25년 이전 신규사업은 각 해당연도 지침의 \n기준요율을 따른다.\n ※ 도로건설사업(유지관리 포함)의 경우에는 위 감리비 요율에도 불구하고 국토교통부장관이 \n기획재정부장관과 협의하여 따로 정하여 운영할 수 있다.
2026학년도 학교회계 예산편성 및 집행지침	298	2026학년도 학교회계 예산편성 및 집행지침	2026학년도 학교회계 예산편성 및 집행지침\n- 298 -\n3. 번역료\n구 분\n지급 기준\n비 고\n통ߴ번역료\n한국외국어대학교 통·번역센터 기준에 준하여 적용\n단, 통역비는 현지 수준을 고려하여 협의 후 지급 가능\n4. 타 단위 단가\n◎ 물가정보지 및 인터넷 관련 사이트 내용 참조\n자료명\n기관명\n인터넷주소\n건설노임단가\n대한건설협회\nwww.cak.or.kr\n정보시스템감리기준\n행정안전부\nwww.mois.go.kr\n소프트웨어사업대가의 기준\n한국소프트웨어산업협회\nwww.sw.or.kr\n측량용역대가의 기준\n국토교통부\nwww.molit.go.kr\n건축물위생관리비\n한국건물위생관리협회\nwww.kabm.org\n건축물시설관리비\n한국건축물유지관리협회\nwww.kamao.or.kr\n건설업산업안전보건관리비\n고용노동부\nwww.moel.go.kr\n전력기술용역대가및감리원 배치기준\n한국전기기술인협회\nwww.keea.or.kr\n승강기표준보수료\n한국승강기안전관리공단\nwww.koelsa.or.kr\n지정폐기물 공공처리시설 반입수수료\n기후에너지환경부\nwww.me.go.kr\n고속버스운임\n전국고속버스운송사업조합\nwww.kobus.co.kr\n항공여객운임\n대한항공\nwww.koreanair.com\n철도여객운임\n한국철도공사\ninfo.korail.com\n우편요금\n우정사업본부\nwww.koreapost.go.kr\n전기요금\n한국전력공사\nhome.kepco.co.kr\n산업재해보상보험요율\n근로복지공단\nwww.comwel.or.kr\n인지세\n국세청\nwww.nts.go.kr\n일반하역요금(항만)\n해양수산부\nwww.mof.go.kr\n ※ 본 지침에 없는 사항은 별도 규정에 의한 고시, 공고, 시가, 요율표 등의 기준에 의함
2026학년도 학교회계 예산편성 및 집행지침	299	제5편 부록	제5편 부록\n- 299 -\n5. 예산집행 시 참고자료\n◎ 법제처 국가법령정보센터(www.law.go.kr)\n구 분\n메뉴\n참 조\n공무원 봉급표\n법령\n공무원보수규정 [별표 1~40]\n국외훈련비 지급기준\n법령\n공무원 인재개발법 시행령[별표3]\n대우공무원수당조견표\n초과근무수당 지급단가\n행정규칙\n공무원 보수등의 업무지침\n교육훈련여비 지급기준\n행정규칙\n지방공무원 교육훈련운영지침\n신용카드 및 현금영수증\n카드 사용･관리요령\n행정규칙\n지방자치단체 교육비특별회계 세출예산 집행기준\n기타 세출예산 집행기준\n행정규칙\n지방자치단체 교육비특별회계 세출예산 집행기준\n6. 예산서 작성 시 유의사항\n순\n구 분\n주요 내용\n1\n산출기초 순서\n* 원×명×월×일×회×식×교\n2\n적정 산출기초 작성\n* (세입) 50,000원×10명, (세출) 50,000원×10부\n3\n산출기초 구체화\n* 운영물품 30,000원×5회, 간식비 30,000원×10명 (○)\n* ○○○프로그램 운영 ○○○×1식 (ⅹ) \n4\n산출기초 기타\n* 4대보험, 시설임차, 차량임차, 간행물 구독, 협의회 (○) → 가능한 OO비는 사용 자제\n* 4대보험료, 시설임차료, 차량임차료, 구독료, 협의회비 (ⅹ) \n* 산출액의 변동이 없는 산출기초의 1회, 1명 등은 삭제\n예) 20,000원×5명 (○), 20,000원×5명×1회 (ⅹ) \n5\n비공무원인건비\n* 연봉액 ○○○원×2명×12월=\n* 연차수당 ○○○원×2명×○일=\n* 4대보험료 연봉액×○명×○%=\n6\n정보화물품\n* 컴퓨터: 900,000원×O대, 모니터 300,000원×O대, 노트북: 1,400,000원×O대\n* 가급적 공신력 있는 기관(조달청 등)의 기준단가를 책정하며, 학교 실정에 맞게 \n단가 산정 가능. 단, 동일품목별 단가 통일 요망
2026학년도 학교회계 예산편성 및 집행지침	300	제1장총칙	- 300 -\nⅡ\n공립학교회계 규칙\n세종특별자치시공립학교회계규칙\n[시행 2024. 7. 12.] [세종특별자치시교육규칙 제294호, 2024. 7. 12., 일부개정]\n제1장총칙\n제1조(목적) 이규칙은「유아교육법」제19조의7제6항및같은법제19조의8제6항과,「초·중등\n교육법」제30조의2제5항및같은법제30조의3제6항에따라세종특별자치시공립유치원회계및\n학교회계의설치·운영에필요한사항을규정함을목적으로한다.<개정2013.2.28.>\n제2조(회계운영의기본원칙) 「유아교육법」제19조의7제1항및「초·중등교육법」제30조의2제1항에\n따라공립의유치원·초등학교·중학교·고등학교및특수학교(이하"학교"라한다)에설치하는\n유치원회계및학교회계(이하"학교회계"라한다)는학교의설립목적과교육과정에따라건전\n하게관리·운영되어야한다.<개정2013.2.28.>\n제3조(회계연도독립의원칙)\n①학교회계의각회계연도의경비는해당회계연도의세입으로충당하여야한다.\n②학교회계의수입과지출은그원인이되는사실이발생한날을기준으로회계연도를구분\n한다. 다만, 그사실이발생한날을정할수없는경우에는그사실을확인한날을기준으로\n소속회계연도를구분한다.\n제4조(출납폐쇄기한) 학교회계의출납은회계연도종료후20일이되는날에폐쇄한다.\n제5조(회계의방법) 학교회계는복식부기에따른다.\n제6조(수입의직접사용금지) 유치원장및학교장(이하"학교의장" 이라한다)은학교회계의\n모든수입을제50조에따라지정된금융기관이나체신관서(이하"지정금융기관"이라한다)에\n예치하여야하며, 이규칙이나다른법령에달리정하고있는경우를제외하고는이를직접\n사용하지못한다.<개정2013.2.28.>\n제7조(통합운영학교의회계) 「초·중등교육법」제30조및같은법시행령제56조에따른통합\n운영학교에는하나의학교회계를설치·운영할수있다.<개정2013.2.28.>\n제8조(병설유치원의회계)\n①「유아교육법」제9조에따른병설유치원의회계는같은법제19조의7제5항에따라해당\n유치원을병설한학교의학교회계와통합하여운영할수있다.<개정2013.2.28.>\n②삭제<2013.2.28.>\n제8조의2(신설학교의회계) 신설학교는제14조의규정에도불구하고유치원운영위원회및학교\n운영위원회(이하"학교운영위원회"라한다) 구성전에예산편성및집행이가능하며, 학교운영\n위원회구성후30일이내에예산편성및집행내역을보고하여야한다.\n[본조신설2018.11.20.]\n제2장예산\n제9조(예산총계주의) 「유아교육법」제19조의7제2항및제3항과「초·중등교육법」제30조의2제2항\n제3항에따른학교회계의세입과세출은모두「유아교육법」제19조의8제2항및「초·중등교육법」\n제30조의3제2항에따른학교회계의세입세출예산(이하"예산"이라한다)에편입하여야한다.\n<개정2013.2.28.>
2026학년도 학교회계 예산편성 및 집행지침	301	제10조(예산편성기본지침)	- 301 -\n제10조(예산편성기본지침)\n①세종특별자치시교육감(이하"교육감"이라한다)은매년예산편성기본지침을작성하여이를\n회계연도개시3개월전까지소속학교의장에게시달하여야한다. 다만, 예산편성기본지침이시달된\n후학교회계운영에영향을미치는중요한교육시책이수립되거나수정되는경우에는이미\n시달된지침을변경하여알릴수있다.\n②삭제<2014.12.30.>\n제11조(전입금의교부계획통보)\n①교육감은학교회계의원활한운영을\n위하여「유아교육법」제19조의7제2항제1호및\n「초·중등교육법」제30조의2제2항제1호에따른전입금의총규모와월별· 분기별자금교부계획을\n수립하여회계연도시작50일전까지소속학교의장에게알려야한다.<개정2013.2.28.>\n②교육감은예산의증감등으로전입금의총규모및자금교부계획을변경하는경우에는\n변경된사항을학교의장에게즉시알려야한다.\n제12조(예산안의편성)\n①학교의장은제10조에따른예산편성기본지침에따라예산안을편성하여야한다.\n②제1항에따른예산안의편성에서교직원은학교운영및교육활동에필요한경비를기재한\n예산요구서를작성하여학교의장에게제출할수있다.\n③학교의장은「유아교육법」제19조의8제2항및「초·중등교육법」제30조의3제2항에따라\n학교운영위원회에제출한예산안을제11조제2항에따른전입금의변경이나그밖의부득이한사유로\n수정하고자하는때에는수정예산안을학교운영위원회에제출할수있다.<개정2013.2.28., 2018.11.20.>\n제13조(예산의내용및구분)\n①예산은예산총칙, 세입·세출예산, 계속비, 명시이월비를총칭한다.\n②예산총칙에는세입·세출예산, 계속비, 명시이월비에관한총괄적규정과그밖의예산집행에\n필요한사항을정한다.\n③세입예산은그내용의성질과기능을고려하여장·관·항·목으로구분하고, 세출예산은사업별\n이나성질별로정책사업·단위사업·세부사업·목으로구분한다.\n④제3항에따른세입및세출예산의구분과설정에관하여필요한사항은교육감이정하고,\n학교의장은세출예산의정책사업과단위사업을고려하여세부사업추가가필요한경우교육감\n에게요청할수있다.<개정2013.2.28., 2014.12.30., 2018.11.20.>\n제14조(예산안심의)\n①유치원운영위원회위원장또는학교운영위원회위원장(이하“학교운영위원회위원장”이라한다)은\n「유아교육법」제19조의8제2항및「초·중등교육법」제30조의3제2항에따라학교운영위원회에제출된\n예산안을회의개최7일전까지학교운영위원회위원에게통지하여야한다.<개정2013.2.28.>\n②학교의장은「유아교육법」제19조의8제3항및「초·중등교육법」제30조의3제3항에따라학교\n운영위원회가예산안을심의할때에는학교운영위원회에출석하여예산안에관한제안설명을하여야\n한다.<개정2013.2.28.>\n③학교운영위원회는학교의설립목적과교육과정을고려하여예산안을성실하게심의하여야한다.\n④학교운영위원회는예산안의효율적인심의를위하여의결로써소위원회를구성할수있다.\n⑤학교운영위원회는예산안을심의하는경우에학생의수업에지장을주지않는범위에서관련\n교직원의의견을들을수있다.\n⑥학교운영위원회는학교의장의동의없이세출예산각목의금액을증가하거나새로운목을설치할수없다.\n제15조(추가경정예산)\n①학교의장은예산성립후에생긴사유로이미성립한예산에변경을가할필요가있을\n때에는추가경정예산을편성할수있다. 이경우예산편성및예산심의절차등은제12조부터\n제14조까지를준용한다.
